Unnamed: 0,VendorID,tpep_pickup_datetime,tpep_dropoff_datetime,passenger_count,trip_distance,RatecodeID,store_and_fwd_flag,PULocationID,DOLocationID,payment_type,fare_amount,extra,mta_tax,tip_amount,tolls_amount,improvement_surcharge,total_amount,trip_duration_min,pickup_hour,cost_per_km,tip_ratio,long_trip_flag,peak_hour
77005035,2,2017-09-13 16:01:07,2017-09-13 16:08:48,1,1.06,1,N,143,239,1,6.5,0.0,0.5,2.7,0.0,0.3,10.0,7.683333333333334,16,9.433962264150942,0.27,0,1
65475730,2,2017-08-02 15:11:48,2017-08-02 15:38:33,3,2.54,1,N,90,163,2,17.0,0.0,0.5,0.0,0.0,0.3,17.8,26.75,15,7.0078740157480315,0.0,1,0
55789504,2,2017-06-08 14:53:46,2017-06-08 15:11:40,1,1.04,1,N,236,238,1,12.0,0.0,0.5,2.56,0.0,0.3,15.36,17.9,14,14.769230769230768,0.16666666666666669,1,0
33930060,2,2017-04-24 16:27:48,2017-04-24 16:38:58,1,1.77,1,N,186,50,1,9.0,1.0,0.5,1.1,0.0,0.3,11.9,11.166666666666666,16,6.72316384180791,0.09243697478991597,0,1
18112146,1,2017-03-04 15:54:29,2017-03-04 16:00:57,1,0.9,1,N,249,68,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,6.466666666666667,15,7.555555555555555,0.0,0,0
76368499,2,2017-09-11 15:44:19,2017-09-11 15:59:26,1,1.15,1,N,158,114,1,10.0,0.0,0.5,2.16,0.0,0.3,12.96,15.116666666666667,15,11.269565217391307,0.16666666666666666,1,0
52469774,1,2017-06-20 18:43:36,2017-06-20 19:05:55,1,2.3,1,N,164,141,1,14.5,1.0,0.5,1.0,0.0,0.3,17.3,22.316666666666666,18,7.521739130434783,0.057803468208092484,1,1
95878510,1,2017-11-12 09:40:34,2017-11-12 09:45:12,1,1.0,1,N,238,24,1,5.5,0.0,0.5,2.2,0.0,0.3,8.5,4.633333333333334,9,8.5,0.25882352941176473,0,1
104942771,2,2017-12-11 14:48:56,2017-12-11 15:01:31,1,1.11,1,N,163,161,2,9.0,0.0,0.5,0.0,0.0,0.3,9.8,12.583333333333334,14,8.82882882882883,0.0,1,0
90974375,2,2017-10-28 07:52:54,2017-10-28 07:57:18,1,0.78,1,N,236,236,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.4,7,8.923076923076923,0.16666666666666666,0,1
28630049,1,2017-04-06 21:37:48,2017-04-06 21:47:10,1,1.0,1,N,234,164,1,7.5,0.5,0.5,1.0,0.0,0.3,9.8,9.366666666666667,21,9.8,0.1020408163265306,0,0
79463834,1,2017-09-21 17:37:11,2017-09-21 17:48:20,1,1.0,1,N,100,163,1,8.5,1.0,0.5,3.05,0.0,0.3,13.35,11.15,17,13.35,0.22846441947565543,0,1
52397732,2,2017-06-20 15:01:35,2017-06-20 15:59:00,1,13.06,1,N,138,231,1,45.5,0.0,0.5,8.0,5.76,0.3,60.06,57.416666666666664,15,4.598774885145483,0.1332001332001332,1,0
24705431,2,2017-03-24 20:15:33,2017-03-24 20:37:36,4,4.05,1,N,209,100,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,22.05,20,4.518518518518519,0.0,1,0
93309786,1,2017-11-04 12:08:07,2017-11-04 12:18:45,1,2.1,1,N,230,239,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,10.633333333333333,12,4.904761904761905,0.0,0,0
10524033,1,2017-02-13 08:03:50,2017-02-13 08:20:34,1,2.0,1,N,107,162,1,12.5,0.0,0.5,1.0,0.0,0.3,14.3,16.733333333333334,8,7.15,0.06993006993006992,1,1
5525545,2,2017-01-27 11:34:55,2017-01-27 11:46:51,1,2.57,1,N,141,75,1,10.5,0.0,0.5,2.0,0.0,0.3,13.3,11.933333333333334,11,5.175097276264592,0.15037593984962405,1,0
72351708,2,2017-08-27 20:04:09,2017-08-27 20:11:46,6,1.34,1,N,233,234,1,7.0,0.5,0.5,2.08,0.0,0.3,10.38,7.616666666666666,20,7.746268656716418,0.2003853564547206,0,0
97446022,1,2017-11-17 07:19:40,2017-11-17 07:28:13,1,1.5,1,N,48,237,1,7.5,0.0,0.5,2.0,0.0,0.3,10.3,8.55,7,6.866666666666667,0.1941747572815534,0,1
23510569,2,2017-03-21 14:03:47,2017-03-21 14:56:12,1,17.87,2,N,132,230,1,52.0,0.0,0.5,0.0,5.76,0.3,58.56,52.416666666666664,14,3.27700055959709,0.0,1,0
8932587,2,2017-02-08 16:55:24,2017-02-08 17:10:26,1,1.6,1,N,142,229,1,10.5,1.0,0.5,2.46,0.0,0.3,14.76,15.033333333333333,16,9.225,0.16666666666666666,1,1
55400304,2,2017-06-06 07:19:01,2017-06-06 07:34:06,1,4.5,1,N,164,87,1,16.5,0.0,0.5,2.0,0.0,0.3,19.3,15.083333333333334,7,4.288888888888889,0.10362694300518134,1,1
62233506,2,2017-07-22 02:40:32,2017-07-22 02:45:34,1,0.99,1,N,148,107,1,5.5,0.5,0.5,1.0,0.0,0.3,7.8,5.033333333333333,2,7.878787878787879,0.12820512820512822,0,0
39775149,2,2017-05-17 08:30:07,2017-05-17 08:54:03,1,6.06,1,N,74,145,1,21.5,0.0,0.5,3.5,5.76,0.3,31.56,23.933333333333334,8,5.207920792079208,0.11089987325728771,1,1
19147176,2,2017-03-07 13:02:19,2017-03-07 13:16:26,1,0.79,1,N,161,162,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,14.116666666666667,13,13.037974683544304,0.0,1,0
100658026,2,2017-11-28 16:16:45,2017-11-28 16:28:01,2,1.64,1,N,246,163,1,9.5,1.0,0.5,2.26,0.0,0.3,13.56,11.266666666666667,16,8.26829268292683,0.16666666666666666,1,1
59556817,2,2017-07-13 09:02:00,2017-07-13 09:09:22,1,0.76,1,N,164,170,2,6.5,0.0,0.5,0.0,0.0,0.3,7.3,7.366666666666666,9,9.605263157894736,0.0,0,1
86927035,1,2017-10-15 16:10:28,2017-10-15 16:20:32,1,1.3,1,N,246,230,1,8.0,0.0,0.5,1.75,0.0,0.3,10.55,10.066666666666666,16,8.115384615384615,0.16587677725118483,0,1
68536031,1,2017-08-13 14:55:36,2017-08-13 15:03:31,1,1.1,1,N,238,239,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,7.916666666666667,14,7.545454545454546,0.0,0,0
30031360,2,2017-04-13 18:19:10,2017-04-13 18:45:52,1,3.55,1,N,164,263,2,18.5,1.0,0.5,0.0,0.0,0.3,20.3,26.7,18,5.71830985915493,0.0,1,1
102010828,2,2017-12-02 17:24:38,2017-12-02 17:37:28,1,4.21,1,N,13,79,1,14.5,0.0,0.5,1.5,0.0,0.3,16.8,12.833333333333334,17,3.9904988123515444,0.08928571428571429,1,1
102141074,2,2017-12-02 23:05:54,2017-12-02 23:12:36,1,0.73,1,N,90,158,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,6.7,23,12.0,0.16666666666666666,0,0
4071212,2,2017-01-23 08:22:25,2017-01-23 08:44:36,1,3.0,1,N,262,170,1,15.5,0.0,0.5,1.0,0.0,0.3,17.3,22.183333333333334,8,5.766666666666667,0.057803468208092484,1,1
75785162,1,2017-09-09 15:32:50,2017-09-09 15:38:04,2,0.5,1,N,114,114,2,5.0,0.0,0.5,0.0,0.0,0.3,5.8,5.233333333333333,15,11.6,0.0,0,0
92550979,2,2017-11-02 09:29:00,2017-11-02 09:33:52,4,1.24,1,N,239,43,1,6.5,0.0,0.5,1.82,0.0,0.3,9.12,4.866666666666666,9,7.354838709677419,0.19956140350877197,0,1
79577462,2,2017-09-22 00:52:20,2017-09-22 01:00:55,1,1.21,1,N,148,249,1,7.5,0.5,0.5,1.76,0.0,0.3,10.56,8.583333333333334,0,8.727272727272728,0.16666666666666666,0,0
35473898,2,2017-04-10 22:47:13,2017-04-10 22:51:46,6,0.93,1,N,142,239,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,4.55,22,7.311827956989247,0.0,0,0
6438969,2,2017-01-22 21:54:45,2017-01-22 22:13:49,3,5.42,1,N,236,125,1,18.5,0.5,0.5,3.96,0.0,0.3,23.76,19.066666666666666,21,4.3837638376383765,0.16666666666666666,1,0
108926052,2,2017-12-23 12:24:59,2017-12-23 12:39:18,1,1.38,1,N,162,142,1,10.0,0.0,0.5,3.24,0.0,0.3,14.04,14.316666666666666,12,10.173913043478262,0.2307692307692308,1,0
81026840,2,2017-09-26 21:40:48,2017-09-26 21:48:17,1,0.81,1,N,161,233,1,6.5,0.5,0.5,1.56,0.0,0.3,9.36,7.483333333333333,21,11.555555555555554,0.16666666666666669,0,0
38892901,2,2017-05-07 10:27:40,2017-05-07 10:37:13,1,1.49,1,N,158,186,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,9.55,10,5.906040268456376,0.0,0,1
42852135,1,2017-05-13 12:43:13,2017-05-13 12:54:12,1,1.5,1,N,125,13,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.983333333333333,12,6.2,0.0,0,0
13370142,1,2017-02-19 18:11:05,2017-02-19 18:20:06,1,1.1,1,N,163,162,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,9.016666666666667,18,7.545454545454546,0.0,0,1
85706710,1,2017-10-11 23:00:10,2017-10-11 23:07:48,1,1.3,1,N,142,237,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,7.633333333333334,23,6.769230769230769,0.0,0,0
98417833,2,2017-11-20 06:32:08,2017-11-20 06:39:46,4,1.31,1,N,100,137,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,7.633333333333334,6,5.9541984732824424,0.0,0,0
64168925,1,2017-07-28 20:56:43,2017-07-28 21:17:36,3,3.0,1,N,264,163,2,15.0,0.5,0.5,0.0,0.0,0.3,16.3,20.883333333333333,20,5.433333333333334,0.0,1,0
50149241,1,2017-06-14 06:17:34,2017-06-14 06:25:28,1,3.0,1,N,262,233,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,7.9,6,4.716666666666667,0.16607773851590107,0,0
11121319,1,2017-02-07 22:39:19,2017-02-07 22:44:30,2,1.1,1,N,186,158,1,6.0,0.5,0.5,1.1,0.0,0.3,8.4,5.183333333333334,22,7.636363636363636,0.13095238095238096,0,0
73788641,2,2017-09-02 12:18:53,2017-09-02 12:25:19,6,1.02,1,N,164,48,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,6.433333333333334,12,8.588235294117647,0.16666666666666666,0,0
91633927,2,2017-10-30 09:40:34,2017-10-30 09:53:56,1,2.05,1,N,114,186,1,10.5,0.0,0.5,2.26,0.0,0.3,13.56,13.366666666666667,9,6.614634146341464,0.16666666666666666,1,1
107345310,2,2017-12-18 15:34:12,2017-12-18 15:38:47,6,0.78,1,N,68,158,1,5.0,0.0,0.5,1.16,0.0,0.3,6.96,4.583333333333333,15,8.923076923076923,0.16666666666666666,0,0
61300950,1,2017-07-19 09:41:56,2017-07-19 09:52:24,1,0.9,1,N,143,48,1,8.0,0.0,0.5,1.0,0.0,0.3,9.8,10.466666666666667,9,10.88888888888889,0.1020408163265306,0,1
94476682,1,2017-11-08 07:28:40,2017-11-08 07:37:57,1,0.8,1,N,236,262,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,9.283333333333333,7,10.375,0.0,0,1
97979833,1,2017-11-18 17:29:08,2017-11-18 17:43:06,1,1.5,1,N,107,186,1,10.0,0.0,0.5,2.7,0.0,0.3,13.5,13.966666666666667,17,9.0,0.2,1,1
87834108,2,2017-10-18 16:36:01,2017-10-18 16:40:39,1,0.78,1,N,48,48,2,5.0,1.0,0.5,0.0,0.0,0.3,6.8,4.633333333333334,16,8.717948717948717,0.0,0,1
35108604,1,2017-04-27 21:35:06,2017-04-27 21:49:04,3,5.4,1,N,263,79,1,18.0,0.5,0.5,3.0,0.0,0.3,22.3,13.966666666666667,21,4.12962962962963,0.13452914798206278,1,0
62854756,1,2017-07-24 13:44:09,2017-07-24 14:03:45,1,2.8,1,N,170,236,1,14.0,0.0,0.5,1.5,0.0,0.3,16.3,19.6,13,5.821428571428572,0.09202453987730061,1,0
835221,2,2017-01-03 20:20:55,2017-01-03 20:27:22,1,1.49,1,N,48,68,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,6.45,20,6.684563758389262,0.16666666666666666,0,0
77599091,1,2017-09-15 10:34:11,2017-09-15 10:46:35,1,1.4,1,N,50,68,1,9.5,0.0,0.5,2.05,0.0,0.3,12.35,12.4,10,8.821428571428571,0.16599190283400808,1,1
14005894,2,2017-02-21 23:34:55,2017-02-22 00:01:40,1,8.16,1,N,125,42,1,26.0,0.5,0.5,6.82,0.0,0.3,34.12,26.75,23,4.181372549019607,0.19988276670574445,1,0
53492175,2,2017-06-23 12:35:57,2017-06-23 12:55:11,1,1.51,1,N,234,113,1,12.5,0.0,0.5,2.66,0.0,0.3,15.96,19.233333333333334,12,10.56953642384106,0.16666666666666666,1,0
92773858,2,2017-11-02 21:53:17,2017-11-02 22:12:15,1,3.59,1,N,52,256,1,15.5,0.5,0.5,3.36,0.0,0.3,20.16,18.966666666666665,21,5.615598885793872,0.16666666666666666,1,0
78856607,2,2017-09-19 15:02:09,2017-09-19 15:59:32,5,4.01,1,N,158,162,1,32.5,0.0,0.5,9.99,0.0,0.3,43.29,57.38333333333333,15,10.795511221945137,0.23076923076923078,1,0
71408624,2,2017-08-24 09:28:12,2017-08-24 09:34:25,1,0.75,1,N,237,162,1,6.0,0.0,0.5,1.02,0.0,0.3,7.82,6.216666666666667,9,10.426666666666668,0.13043478260869565,0,1
84330372,2,2017-10-07 11:51:38,2017-10-07 12:00:31,1,1.12,1,N,161,229,2,7.5,0.0,0.5,0.0,0.0,0.3,8.3,8.883333333333333,11,7.410714285714286,0.0,0,0
92852888,2,2017-11-03 06:28:48,2017-11-03 06:35:53,1,0.82,1,N,140,237,1,6.5,0.0,0.5,1.46,0.0,0.3,8.76,7.083333333333333,6,10.682926829268293,0.16666666666666666,0,0
48884468,1,2017-06-06 17:17:55,2017-06-06 17:29:01,1,0.8,1,N,246,186,1,8.5,1.0,0.5,2.05,0.0,0.3,12.35,11.1,17,15.437499999999998,0.16599190283400808,0,1
86472736,1,2017-10-14 08:10:41,2017-10-14 08:21:31,2,2.3,1,N,114,246,1,11.0,0.0,0.5,2.35,0.0,0.3,14.15,10.833333333333334,8,6.1521739130434785,0.16607773851590107,0,1
24076171,1,2017-03-23 04:42:48,2017-03-23 04:49:31,1,1.6,1,N,68,161,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,6.716666666666667,4,5.5,0.0,0,0
1193412,1,2017-01-05 01:25:33,2017-01-05 01:32:36,1,1.1,1,N,186,170,2,6.5,0.5,0.5,0.0,0.0,0.3,7.8,7.05,1,7.09090909090909,0.0,0,0
63013303,2,2017-07-25 01:35:50,2017-07-25 01:58:11,1,5.63,1,N,7,95,2,20.0,0.5,0.5,0.0,0.0,0.3,21.3,22.35,1,3.7833037300177623,0.0,1,0
100926220,1,2017-11-29 14:05:27,2017-11-29 15:06:34,1,20.9,2,N,132,239,3,52.0,0.0,0.5,0.0,5.76,0.3,58.56,61.11666666666667,14,2.8019138755980864,0.0,1,0
113372762,1,2017-01-07 14:23:33,2017-01-07 14:28:32,1,0.5,1,N,100,50,1,5.0,0.0,0.5,1.0,0.0,0.3,6.8,4.983333333333333,14,13.6,0.14705882352941177,0,0
90332075,1,2017-10-26 12:57:52,2017-10-26 13:32:07,1,9.1,1,N,234,138,1,31.5,0.0,0.5,7.55,5.45,0.3,45.3,34.25,12,4.978021978021978,0.16666666666666669,1,0
59990411,2,2017-07-14 16:18:55,2017-07-14 17:02:34,1,3.35,1,N,68,239,2,25.5,1.0,0.5,0.0,0.0,0.3,27.3,43.65,16,8.149253731343284,0.0,1,1
60755048,2,2017-07-17 12:26:07,2017-07-17 12:47:23,1,2.28,1,N,162,90,1,14.5,0.0,0.5,2.5,0.0,0.3,17.8,21.266666666666666,12,7.80701754385965,0.14044943820224717,1,0
105924970,2,2017-12-14 12:21:00,2017-12-14 12:32:10,1,1.08,1,N,161,237,1,8.5,0.0,0.5,1.86,0.0,0.3,11.16,11.166666666666666,12,10.333333333333332,0.16666666666666669,0,0
2224583,2,2017-01-09 13:28:42,2017-01-09 13:36:46,6,1.6,1,N,236,142,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,8.066666666666666,13,5.5,0.0,0,0
80848285,2,2017-09-26 10:14:51,2017-09-26 10:52:45,4,4.97,1,N,151,107,1,25.0,0.0,0.5,1.0,0.0,0.3,26.8,37.9,10,5.392354124748492,0.03731343283582089,1,1
6890371,2,2017-01-31 08:02:52,2017-01-31 08:30:22,1,4.43,1,N,229,231,1,20.0,0.0,0.5,5.2,0.0,0.3,26.0,27.5,8,5.869074492099323,0.2,1,1
50668563,1,2017-06-15 15:16:41,2017-06-15 15:34:09,1,1.5,1,N,237,262,2,12.0,0.0,0.5,0.0,0.0,0.3,12.8,17.466666666666665,15,8.533333333333333,0.0,1,0
62439772,1,2017-07-22 21:14:56,2017-07-22 21:33:59,3,2.0,1,N,249,107,1,12.5,0.5,0.5,2.75,0.0,0.3,16.55,19.05,21,8.275,0.1661631419939577,1,0
99873799,1,2017-11-25 18:37:18,2017-11-25 18:45:53,1,1.2,1,N,144,13,2,7.0,0.0,0.5,0.0,0.0,0.3,7.8,8.583333333333334,18,6.5,0.0,0,1
62198086,2,2017-07-22 00:05:03,2017-07-22 00:11:42,3,0.88,1,N,114,144,1,6.0,0.5,0.5,1.46,0.0,0.3,8.76,6.65,0,9.954545454545455,0.16666666666666666,0,0
46364281,1,2017-05-30 18:59:28,2017-05-30 19:18:39,1,0.6,1,N,141,140,2,12.0,1.0,0.5,0.0,0.0,0.3,13.8,19.183333333333334,18,23.000000000000004,0.0,1,1
18755314,1,2017-03-11 17:54:23,2017-03-11 18:06:44,1,1.9,1,N,87,249,2,10.0,0.0,0.5,0.0,0.0,0.3,10.8,12.35,17,5.68421052631579,0.0,1,1
79510314,1,2017-09-21 20:42:30,2017-09-21 20:57:20,1,4.5,1,N,100,13,1,16.0,0.5,0.5,3.45,0.0,0.3,20.75,14.833333333333334,20,4.611111111111111,0.16626506024096385,1,0
100058952,2,2017-11-26 12:23:45,2017-11-26 12:29:01,1,1.08,1,N,79,234,1,5.5,0.0,0.5,1.26,0.0,0.3,7.56,5.266666666666667,12,6.999999999999999,0.16666666666666669,0,0
62405167,1,2017-07-22 18:57:03,2017-07-22 19:04:13,2,0.6,1,N,90,234,2,6.0,0.0,0.5,0.0,0.0,0.3,6.8,7.166666666666667,18,11.333333333333334,0.0,0,1
79838255,1,2017-09-22 21:49:58,2017-09-22 22:16:16,1,2.5,1,N,234,237,2,17.0,0.5,0.5,0.0,0.0,0.3,18.3,26.3,21,7.32,0.0,1,0
61535383,2,2017-07-19 22:25:13,2017-07-19 22:46:59,6,2.94,1,N,143,90,1,15.5,0.5,0.5,0.0,0.0,0.3,16.8,21.766666666666666,22,5.714285714285714,0.0,1,0
58837177,1,2017-07-10 22:21:15,2017-07-10 22:35:16,2,3.1,1,N,48,114,1,12.5,0.5,0.5,2.0,0.0,0.3,15.8,14.016666666666667,22,5.096774193548387,0.12658227848101264,1,0
35862723,1,2017-04-12 07:52:18,2017-04-12 07:57:12,1,0.8,1,N,186,161,2,5.5,0.0,0.5,0.0,0.0,0.3,6.3,4.9,7,7.874999999999999,0.0,0,1
88895056,1,2017-10-21 18:15:10,2017-10-21 18:39:10,2,1.9,1,N,230,100,3,15.0,0.0,0.5,0.0,0.0,0.3,15.8,24.0,18,8.31578947368421,0.0,1,1
40209136,2,2017-05-18 11:42:35,2017-05-18 11:54:50,1,0.83,1,N,161,164,1,8.5,0.0,0.5,2.32,0.0,0.3,11.62,12.25,11,14.0,0.19965576592082615,1,0
7117235,2,2017-01-31 21:16:46,2017-01-31 21:20:26,5,0.64,1,N,237,237,1,5.0,0.5,0.5,0.94,0.0,0.3,7.24,3.6666666666666665,21,11.3125,0.1298342541436464,0,0
85753119,2,2017-10-12 07:53:07,2017-10-12 08:08:35,2,2.02,1,N,170,48,1,11.0,0.0,0.5,2.0,0.0,0.3,13.8,15.466666666666667,7,6.8316831683168315,0.14492753623188406,1,1
1186697,1,2017-01-05 00:15:08,2017-01-05 00:20:30,1,1.3,1,N,87,144,1,6.5,0.5,0.5,0.78,0.0,0.3,8.58,5.366666666666666,0,6.6,0.09090909090909091,0,0
82665254,2,2017-10-02 01:30:44,2017-10-02 02:02:47,1,8.5,1,N,230,37,2,29.0,0.5,0.5,0.0,0.0,0.3,30.3,32.05,1,3.5647058823529414,0.0,1,0
107369290,2,2017-12-18 17:22:37,2017-12-18 17:33:38,1,1.56,1,N,236,238,1,8.5,1.0,0.5,1.5,0.0,0.3,11.8,11.016666666666667,17,7.564102564102564,0.1271186440677966,0,1
103916740,1,2017-12-08 12:45:08,2017-12-08 13:00:23,1,1.0,1,N,68,234,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,15.25,12,13.55,0.16605166051660517,1,0
91004109,2,2017-10-28 10:31:14,2017-10-28 10:41:19,1,0.93,1,N,90,68,2,8.0,0.0,0.5,0.0,0.0,0.3,8.8,10.083333333333334,10,9.46236559139785,0.0,0,1
101045997,2,2017-11-29 20:43:59,2017-11-29 20:46:08,1,0.37,1,N,170,233,2,3.5,0.5,0.5,0.0,0.0,0.3,4.8,2.15,20,12.972972972972972,0.0,0,0
10975529,1,2017-02-14 12:17:28,2017-02-14 12:33:56,1,1.3,1,N,125,13,1,11.0,0.0,0.5,3.0,0.0,0.3,14.8,16.466666666666665,12,11.384615384615385,0.2027027027027027,1,0
6661661,2,2017-01-30 12:11:48,2017-01-30 12:21:30,1,1.11,1,N,239,236,1,8.0,0.0,0.5,1.76,0.0,0.3,10.56,9.7,12,9.513513513513512,0.16666666666666666,0,0
79102386,1,2017-09-20 12:41:38,2017-09-20 12:52:16,1,1.4,1,N,236,238,2,8.5,0.0,0.5,0.0,0.0,0.3,9.3,10.633333333333333,12,6.642857142857144,0.0,0,0
28775705,2,2017-04-07 10:00:00,2017-04-07 10:13:21,6,1.26,1,N,230,100,2,9.5,0.0,0.5,0.0,0.0,0.3,10.3,13.35,10,8.174603174603176,0.0,1,1
68577075,1,2017-08-13 17:47:43,2017-08-13 17:58:50,4,2.3,1,N,239,162,1,10.0,0.0,0.5,2.0,0.0,0.3,12.8,11.116666666666667,17,5.565217391304349,0.15625,0,1
89402624,1,2017-10-23 14:56:37,2017-10-23 15:20:42,1,2.9,1,N,234,236,1,16.0,0.0,0.5,3.36,0.0,0.3,20.16,24.083333333333332,14,6.951724137931035,0.16666666666666666,1,0
65978744,2,2017-08-04 07:19:04,2017-08-04 07:22:55,1,0.49,1,N,114,125,2,4.5,0.0,0.5,0.0,0.0,0.3,5.3,3.85,7,10.816326530612244,0.0,0,1
15700583,2,2017-02-27 00:12:05,2017-02-27 00:23:20,1,2.7,1,N,141,238,1,11.0,0.5,0.5,2.46,0.0,0.3,14.76,11.25,0,5.466666666666666,0.16666666666666666,1,0
39281776,2,2017-05-15 19:56:11,2017-05-15 20:09:52,3,2.18,1,N,230,238,1,11.0,1.0,0.5,3.84,0.0,0.3,16.64,13.683333333333334,19,7.633027522935779,0.23076923076923075,1,1
62957115,2,2017-07-24 20:21:49,2017-07-24 20:29:10,6,1.47,1,N,229,170,1,7.0,0.5,0.5,1.66,0.0,0.3,9.96,7.35,20,6.775510204081633,0.16666666666666666,0,0
41706925,1,2017-05-10 11:12:17,2017-05-10 11:29:23,1,1.5,1,N,161,186,1,11.5,0.0,0.5,2.45,0.0,0.3,14.75,17.1,11,9.833333333333334,0.16610169491525426,1,0
18091106,2,2017-03-04 14:55:59,2017-03-04 15:08:46,5,2.05,1,N,162,137,2,10.5,0.0,0.5,0.0,0.0,0.3,11.3,12.783333333333333,14,5.51219512195122,0.0,1,0
89422342,2,2017-10-23 15:29:27,2017-10-23 15:44:01,1,1.35,1,N,161,186,1,10.5,0.0,0.5,0.55,0.0,0.3,11.85,14.566666666666666,15,8.777777777777777,0.046413502109704644,1,0
96442832,2,2017-11-14 08:35:47,2017-11-14 09:00:58,1,2.87,1,N,237,234,1,17.0,0.0,0.5,3.56,0.0,0.3,21.36,25.183333333333334,8,7.442508710801393,0.16666666666666669,1,1
15737309,2,2017-02-27 07:33:53,2017-02-27 07:52:21,1,4.46,1,N,13,230,1,16.5,0.0,0.5,3.46,0.0,0.3,20.76,18.466666666666665,7,4.654708520179373,0.16666666666666666,1,1
101178379,2,2017-11-30 09:30:22,2017-11-30 09:51:52,2,1.38,1,N,142,163,1,13.0,0.0,0.5,2.76,0.0,0.3,16.56,21.5,9,12.0,0.16666666666666666,1,1
5017421,2,2017-01-25 22:38:59,2017-01-25 22:41:54,1,0.98,1,N,237,236,1,5.0,0.5,0.5,1.0,0.0,0.3,7.3,2.9166666666666665,22,7.448979591836735,0.136986301369863,0,0
65338006,2,2017-08-02 06:57:03,2017-08-02 07:05:19,2,1.11,1,N,141,162,1,7.0,0.0,0.5,1.56,0.0,0.3,9.36,8.266666666666667,6,8.432432432432432,0.16666666666666669,0,0
105657733,2,2017-12-13 17:03:02,2017-12-13 17:06:48,1,0.7,1,N,239,143,1,4.5,1.0,0.5,1.0,0.0,0.3,7.3,3.7666666666666666,17,10.428571428571429,0.136986301369863,0,1
35118237,2,2017-04-27 22:01:41,2017-04-27 22:25:29,5,3.15,1,N,79,237,1,17.0,0.5,0.5,2.74,0.0,0.3,21.04,23.8,22,6.67936507936508,0.13022813688212928,1,0
100600700,1,2017-11-28 12:59:54,2017-11-28 13:13:59,1,2.0,1,N,163,137,1,10.5,0.0,0.5,2.25,0.0,0.3,13.55,14.083333333333334,12,6.775,0.16605166051660517,1,0
26001799,2,2017-03-30 02:12:49,2017-03-30 02:16:13,2,1.15,1,N,239,238,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,3.4,2,5.91304347826087,0.0,0,0
21467205,1,2017-03-15 18:29:59,2017-03-15 18:37:26,1,1.0,1,N,107,224,1,7.0,1.0,0.5,1.0,0.0,0.3,9.8,7.45,18,9.8,0.1020408163265306,0,1
102427182,2,2017-12-03 22:08:03,2017-12-03 22:16:22,1,1.27,1,N,113,148,2,7.5,0.5,0.5,0.0,0.0,0.3,8.8,8.316666666666666,22,6.929133858267717,0.0,0,0
71973400,2,2017-08-26 09:17:22,2017-08-26 09:40:13,1,4.39,1,N,113,143,2,18.0,0.0,0.5,0.0,0.0,0.3,18.8,22.85,9,4.28246013667426,0.0,1,1
29383057,1,2017-04-08 22:00:12,2017-04-08 22:13:38,1,0.9,1,N,249,114,1,9.5,0.5,0.5,1.62,0.0,0.3,12.42,13.433333333333334,22,13.799999999999999,0.13043478260869565,1,0
62393702,1,2017-07-22 18:53:40,2017-07-22 19:14:20,3,2.0,1,N,236,230,1,14.0,0.0,0.5,2.95,0.0,0.3,17.75,20.666666666666668,18,8.875,0.16619718309859155,1,1
56700032,1,2017-07-02 02:27:02,2017-07-02 02:45:13,1,5.4,1,N,148,61,1,18.5,0.5,0.5,3.95,0.0,0.3,23.75,18.183333333333334,2,4.398148148148148,0.16631578947368422,1,0
27824879,1,2017-04-04 17:20:10,2017-04-04 17:23:38,2,0.7,1,N,141,263,1,4.5,1.0,0.5,1.55,0.0,0.3,7.85,3.466666666666667,17,11.214285714285715,0.19745222929936307,0,1
45403610,2,2017-05-26 22:35:38,2017-05-26 22:38:47,1,1.34,1,N,237,236,2,5.5,0.5,0.5,0.0,0.0,0.3,6.8,3.15,22,5.074626865671641,0.0,0,0
86781254,2,2017-10-15 03:33:17,2017-10-15 03:47:25,1,6.96,1,N,48,244,2,20.5,0.5,0.5,0.0,0.0,0.3,21.8,14.133333333333333,3,3.132183908045977,0.0,1,0
